Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.6-10.0.0.2-56170-143-6,10.0.0.6,56170,10.0.0.2,143,6,23/05/2022 12:53:43 PM,8072433,550,684,192.0,20473288.0,16.0,0.0,0.3490909090909088,2.33956021019946,65160.0,0.0,29931.70760233918,30999.228058199733,2536221.731416043,152.8659327367598,6546.98540145985,83357.24216541406,2058023.0,-5.0,8072040.0,14703.169398907114,124503.74372518368,2058023.0,1.0,8072418.0,11819.06002928258,111776.1926902822,2058135.0,2.0,0,0,0,0,17608,21896,68.1331142667892,84.73281846997058,0.0,65160.0,16577.716599190273,27448.599903874707,753425636.6829906,2,2,0,688,1233,0,0,0,1.0,16591.150729335495,0.3490909090909091,29931.707602339186,0,0,0,6824493,230,4496377,275,96,342,10236644,42340,85,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-56174-143-6,10.0.0.6,56174,10.0.0.2,143,6,23/05/2022 12:53:43 PM,8071103,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.354641986355517,1.3628868321962933,807110.2999999999,2550064.753624811,8064721.0,6.0,8071059.0,1614211.7999999998,3605944.614189561,8064721.0,18.0,8071088.0,2017772.0,4033670.789798212,8068278.0,7.0,0,0,0,0,200,168,0.7433928175616145,0.6194940146346788,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,3566.0,0.0,3566.0,3566.0,8064721.0,0.0,8064721.0,8064721.0,NeedManualLabel
10.0.0.6-10.0.0.2-56172-143-6,10.0.0.6,56172,10.0.0.2,143,6,23/05/2022 12:53:43 PM,8072951,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.35089820314777,1.3625748502623145,807295.1,2551192.8781357883,8068117.0,8.0,8072808.0,1614561.6,3607647.305143312,8068117.0,43.0,8072937.0,2018234.25,4034347.327999444,8069755.0,34.0,0,0,0,0,200,168,0.743222645597626,0.6193522046646883,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1644.0,0.0,1644.0,1644.0,8068117.0,0.0,8068117.0,8068117.0,NeedManualLabel
10.0.0.6-10.0.0.2-56178-143-6,10.0.0.6,56178,10.0.0.2,143,6,23/05/2022 12:53:43 PM,8068362,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.360198017887644,1.3633498348239703,806836.2000000001,2549361.920263134,8062447.0,5.0,8068322.0,1613664.4,3604979.21408138,8062447.0,207.0,8068346.0,2017086.5,4031724.5819536913,8064673.0,8.0,0,0,0,0,200,168,0.7436453644494384,0.619704470374532,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2237.0,0.0,2237.0,2237.0,8062447.0,0.0,8062447.0,8062447.0,NeedManualLabel
10.0.0.6-10.0.0.2-36040-220-6,10.0.0.6,36040,10.0.0.2,220,6,23/05/2022 12:53:43 PM,8069402,2343,4963,1488.0,161268611.0,16.0,0.0,0.6350832266325227,3.124446742401284,65160.0,0.0,32494.17912552886,31943.420397029822,19985384.170970783,905.3954679665234,1104.6409308692712,12313.23612226831,440794.0,-16.0,8069343.0,3445.4923142613097,21568.077051885917,440794.0,0.0,8069387.0,1626.2367996775504,14933.347960938536,440917.0,2.0,0,0,0,0,75200,158824,290.3560883445886,615.0393796219348,0.0,65160.0,22070.6307650198,30382.393564842205,923089838.7289648,2,2,0,5041,7305,0,0,0,2.0,22073.65165617301,0.6350832266325224,32494.179125528917,0,0,0,161270099,5051,20297064,0,0,0,0,42340,85,93,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-36042-220-6,10.0.0.6,36042,10.0.0.2,220,6,23/05/2022 12:53:43 PM,8068155,408,393,160.0,4439035.0,16.0,0.0,0.392156862745098,2.4770469171735683,36200.0,0.0,11295.254452926209,7604.78047197454,550211.9133804444,99.27920323791498,10085.193750000004,134402.02858717064,2997076.0,0.0,8066948.0,19820.51105651106,188031.92806996533,2997076.0,1.0,8068131.0,20581.966836734693,191618.4283229512,2997175.0,1.0,0,0,0,0,13276,12584,50.569182173619616,48.71002106429536,0.0,36200.0,5535.155860349122,7760.362900757765,60223232.35145747,2,2,0,334,800,0,0,0,0.0,5542.066167290886,0.392156862745098,11295.254452926209,0,0,0,1479731,132,2102999,136,53,131,1479678,42340,85,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-36044-220-6,10.0.0.6,36044,10.0.0.2,220,6,23/05/2022 12:53:43 PM,8066783,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.36340037906065,1.3636166982550542,806678.2999999999,2549312.710420466,8062149.0,12.0,8066705.0,1613341.0000000002,3604993.453495929,8062149.0,18.0,8066766.0,2016691.5,4031506.5309379073,8063951.0,12.0,0,0,0,0,200,168,0.7437909263209387,0.6198257719341156,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1797.0,0.0,1797.0,1797.0,8062149.0,0.0,8062149.0,8062149.0,NeedManualLabel
10.0.0.6-10.0.0.2-36050-220-6,10.0.0.6,36050,10.0.0.2,220,6,23/05/2022 12:53:43 PM,8063794,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.369465787444472,1.364122148953706,806379.3999999999,2547702.789203037,8057268.0,8.0,8063717.0,1612743.4,3602599.0908983755,8057268.0,20.0,8063780.0,2015945.0,4029772.071932192,8060603.0,10.0,0,0,0,0,200,168,0.7440666267020214,0.6200555222516845,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,3341.0,0.0,3341.0,3341.0,8057268.0,0.0,8057268.0,8057268.0,NeedManualLabel
10.0.0.6-10.0.0.2-36046-220-6,10.0.0.6,36046,10.0.0.2,220,6,23/05/2022 12:53:43 PM,8065942,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.365106518246723,1.3637588765205602,806594.2000000001,2548802.541646384,8060613.0,12.0,8065039.0,1613007.7999999998,3604321.0338483583,8060613.0,21.0,8065930.0,2016482.5,4030703.296443149,8062537.0,12.0,0,0,0,0,200,168,0.7438684781021238,0.6198903984184364,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1916.0,0.0,1916.0,1916.0,8060613.0,0.0,8060613.0,8060613.0,NeedManualLabel
10.0.0.6-10.0.0.2-43738-443-6,10.0.0.6,43738,10.0.0.2,443,6,23/05/2022 12:53:43 PM,8059579,75,58,32.0,488203.0,16.0,0.0,0.4266666666666668,2.5950750305943786,24616.0,0.0,8417.293103448275,7052.583112711681,60578.2262324124,16.502102653252734,61057.41666666668,499888.7061606742,4679114.0,0.0,8059546.0,108912.78378378376,665692.8946997713,4679114.0,1.0,8059567.0,141395.91228070174,757127.9803692437,4680559.0,1.0,0,0,0,0,2540,1864,9.305696984916954,7.196405668335778,0.0,24616.0,3643.544776119404,6232.078728034178,38838805.27241611,2,2,0,51,132,0,0,0,0.0,3670.93984962406,0.4266666666666667,8417.293103448275,0,0,0,488103,53,56591652,37,16,29,244101,42340,85,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-43742-443-6,10.0.0.6,43742,10.0.0.2,443,6,23/05/2022 12:53:43 PM,8057748,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.381748349538853,1.3651456957949044,805774.7999999999,2545990.914326365,8051791.0,6.0,8057699.0,1611539.7999999998,3600210.267503372,8051791.0,18.0,8057737.0,2014434.25,4026036.313154364,8053488.0,6.0,0,0,0,0,200,168,0.7446249249790388,0.6205207708158657,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1691.0,0.0,1691.0,1691.0,8051791.0,0.0,8051791.0,8051791.0,NeedManualLabel
10.0.0.6-10.0.0.2-43740-443-6,10.0.0.6,43740,10.0.0.2,443,6,23/05/2022 12:53:43 PM,8060512,7,5,16.0,116.0,16.0,0.0,2.285714285714286,6.047431568147636,100.0,0.0,23.2,43.48792935976603,16.37613094552803,1.4887391768661844,732773.8181818181,2427951.770557019,8053323.0,10.0,8060473.0,1343412.1666666667,3287171.8415227043,8053323.0,92.0,8060502.0,2015125.5,4026440.522465676,8054785.0,12.0,0,0,0,0,232,168,0.8684311865052742,0.6203079903609101,0.0,100.0,10.153846153846152,27.64611532037896,764.3076923076924,2,2,0,3,11,0,0,0,0.0,11.0,2.2857142857142856,23.2,0,0,0,0,0,0,7,16,5,116,42340,85,1,32,1455.0,0.0,1455.0,1455.0,8053323.0,0.0,8053323.0,8053323.0,NeedManualLabel
10.0.0.6-10.0.0.2-43736-443-6,10.0.0.6,43736,10.0.0.2,443,6,23/05/2022 12:53:43 PM,8065058,346,465,208.0,9613405.0,16.0,0.0,0.6011560693641619,3.0469559709019807,40544.0,0.0,20673.989247311823,13218.547378405194,1192007.9186039332,100.55724335770432,9956.861728395055,105417.58308202676,1708416.0,-2.0,8064161.0,23374.37971014493,160686.4236725258,1708416.0,2.0,8065045.0,17381.562500000015,138935.13381984484,1708621.0,1.0,0,0,0,0,11476,14888,42.90111738812045,57.65612596958385,0.0,40544.0,11839.424876847304,14306.944482477113,204688660.42468232,2,2,0,438,810,0,0,0,1.0,11854.02342786683,0.6011560693641619,20673.989247311827,0,0,0,2403403,118,2855960,115,69,155,3204468,42340,85,13,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-43734-443-6,10.0.0.6,43734,10.0.0.2,443,6,23/05/2022 12:53:43 PM,8071111,1906,3623,1360.0,113595750.0,16.0,0.0,0.7135362014690441,3.3035088929463123,65160.0,0.0,31354.05741098534,25816.51167442858,14074531.994418116,685.0358023821008,1460.0417872648277,15885.832526344506,451378.0,-6.0,8071094.0,4236.794750656168,26848.725902578288,451378.0,2.0,8071097.0,2228.3536720044235,19605.21725109327,451472.0,1.0,0,0,0,0,61072,115944,236.1508843082445,448.8849180738562,0.0,65160.0,20541.972875226074,25666.07341272816,658747324.4275513,2,2,0,3698,5528,0,0,0,1.0,20545.68818954603,0.7135362014690452,31354.05741098537,0,0,0,113597110,3703,14559498,0,0,0,0,42340,85,85,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-37156-993-6,10.0.0.6,37156,10.0.0.2,993,6,23/05/2022 12:53:43 PM,8063761,2098,3831,1664.0,122117352.0,16.0,0.0,0.7931363203050521,3.4737397005816986,65160.0,0.0,31876.10336726706,32022.67982179926,15144176.024066191,735.264847259238,1360.2835695006763,12591.167954936956,324357.0,-5.0,8063557.0,3845.28230805914,20947.423517953062,324357.0,4.0,8063751.0,2105.418015665799,15637.40089568793,324409.0,2.0,0,0,0,0,67180,122600,260.17636187382044,475.0884853854176,0.0,65160.0,20593.425969645898,29913.175348620985,894798059.437346,2,2,0,3929,5928,0,0,0,1.0,20596.899308483724,0.7931363203050524,31876.10336726703,0,0,0,122119016,3930,15346059,0,0,0,0,42340,85,104,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-37160-993-6,10.0.0.6,37160,10.0.0.2,993,6,23/05/2022 12:53:43 PM,8061448,23,19,32.0,78828.0,16.0,0.0,1.391304347826087,4.609665048320486,15568.0,0.0,4148.8421052631575,5297.007050769937,9782.361679936408,5.20998212728036,196620.6829268293,923152.6427556667,5309923.0,1.0,8061323.0,366423.7727272728,1248230.0669532393,5309923.0,8.0,8061439.0,447857.7222222222,1373646.1324231774,5311170.0,3.0,0,0,0,0,744,616,2.85308545065353,2.356896676626829,0.0,15568.0,1833.953488372094,4045.776668938613,16368308.85492802,2,2,0,16,41,0,0,0,0.0,1877.619047619048,1.391304347826087,4148.8421052631575,0,0,0,78728,13,5700383,11,16,9,39414,42340,85,2,32,1239.0,0.0,1239.0,1239.0,5309923.0,0.0,5309923.0,5309923.0,NeedManualLabel
10.0.0.6-10.0.0.2-37158-993-6,10.0.0.6,37158,10.0.0.2,993,6,23/05/2022 12:53:43 PM,8062734,444,667,144.0,13207209.0,16.0,0.0,0.3243243243243241,2.2573168201217864,65160.0,0.0,19800.9130434783,16868.254965853095,1638073.7600918,137.7944503688203,7263.724324324324,105934.48244719872,2482171.0,-2.0,8062432.0,18199.62076749436,167204.6690601837,2482171.0,0.0,8062725.0,12106.193693693704,136607.367856616,2482252.0,1.0,0,0,0,0,14600,21352,55.068169184299016,82.72628118452127,0.0,65160.0,11877.116007194243,16271.54420556066,264763150.83351463,2,2,0,587,1110,0,0,0,1.0,11887.806480648063,0.3243243243243243,19800.91304347826,0,0,0,3301805,167,13397030,111,36,166,3301802,42340,85,9,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-37162-993-6,10.0.0.6,37162,10.0.0.2,993,6,23/05/2022 12:53:43 PM,8062249,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.37260273157031,1.3643835609641926,806224.9,2548217.2080028136,8058578.0,11.0,8062202.0,1612440.4,3603500.568138612,8058578.0,71.0,8062238.0,2015559.5,4029555.764468792,8059893.0,67.0,0,0,0,0,200,168,0.7442092150713777,0.6201743458928148,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1308.0,0.0,1308.0,1308.0,8058578.0,0.0,8058578.0,8058578.0,NeedManualLabel
10.0.0.6-10.0.0.2-37164-993-6,10.0.0.6,37164,10.0.0.2,993,6,23/05/2022 12:53:43 PM,8061076,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.3749851756763,1.364582097973025,806107.6,2547772.152511384,8057194.0,10.0,8060900.0,1612180.0000000002,3602872.464532224,8057194.0,40.0,8061066.0,2015266.5,4028975.789992166,8058730.0,43.0,0,0,0,0,200,168,0.7443175079852863,0.6202645899877386,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1527.0,0.0,1527.0,1527.0,8057194.0,0.0,8057194.0,8057194.0,NeedManualLabel
10.0.0.6-10.0.0.2-53146-995-6,10.0.0.6,53146,10.0.0.2,995,6,23/05/2022 12:53:43 PM,8059215,1137,1873,240.0,58496264.0,16.0,0.0,0.2110817941952509,1.82638630768201,62738.0,0.0,31231.32087560062,19708.94926394497,7258337.691698261,373.4855069631472,2678.36989032901,53284.566140441006,1747093.0,-4.0,8059148.0,7094.320422535206,86564.00042048469,1747093.0,3.0,8059205.0,4305.130876068374,67518.87724179031,1747163.0,1.0,0,0,0,0,36512,59944,141.080738012325,232.40476895082213,0.0,62738.0,19427.60013284627,21701.94967254221,470974619.5895551,2,2,0,1874,3009,0,0,0,1.0,19434.054485049837,0.2110817941952506,31231.32087560064,0,0,0,14624126,470,16653477,379,80,624,19498754,42340,85,15,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-53148-995-6,10.0.0.6,53148,10.0.0.2,995,6,23/05/2022 12:53:43 PM,8058176,307,297,64.0,6450101.0,16.0,0.0,0.2084690553745929,1.817361785033302,34752.0,0.0,21717.511784511797,12651.30834626707,800449.7543861043,74.9549277652908,13363.475953565496,223278.35723143304,5103852.0,0.0,8058008.0,26333.359477124184,313139.2335866182,5103852.0,1.0,8058163.0,27223.523648648646,318394.9664063506,5103891.0,1.0,0,0,0,0,10332,9512,38.09795169527199,36.85697607001882,0.0,34752.0,10661.429752066111,14018.00066259796,196504342.5765968,2,2,0,277,603,0,0,0,0.0,10679.081125827815,0.2084690553745928,21717.511784511786,0,0,0,3225082,148,5640751,153,32,148,3225050,42340,85,4,32,1830473.0,0.0,1830473.0,1830473.0,5103852.0,0.0,5103852.0,5103852.0,NeedManualLabel
10.0.0.6-10.0.0.2-53144-995-6,10.0.0.6,53144,10.0.0.2,995,6,23/05/2022 12:53:43 PM,8060437,2809,5118,1232.0,163160141.0,16.0,0.0,0.4385902456390172,2.6129510350559526,65160.0,0.0,31879.668034388444,28711.506101923736,20242249.02446356,983.4454385041406,1016.9615190512216,12422.248433222094,647113.0,-7.0,8060397.0,2870.5117521367542,20747.332415407087,647113.0,2.0,8060428.0,1575.2253273402414,15500.987716740066,647258.0,1.0,0,0,0,0,89908,163784,348.4922715728688,634.9531669312718,0.0,65160.0,20580.39518163469,27653.18824694325,764698820.2208803,2,2,0,5182,7926,0,0,0,1.0,20582.991421723225,0.4385902456390174,31879.668034388436,0,0,0,163161373,5190,20314930,0,0,0,0,42340,85,77,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.6-10.0.0.2-53150-995-6,10.0.0.6,53150,10.0.0.2,995,6,23/05/2022 12:53:43 PM,8062060,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.372986556785733,1.364415546398811,806206.0,2546578.9860028555,8053896.0,11.0,8061964.0,1612392.8000000005,3600909.9889322,8053896.0,30.0,8062049.0,2015512.25,4026934.015885566,8055912.0,165.0,0,0,0,0,200,168,0.7442266616720787,0.6201888847267323,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2010.0,0.0,2010.0,2010.0,8053896.0,0.0,8053896.0,8053896.0,NeedManualLabel
10.0.0.6-10.0.0.2-53152-995-6,10.0.0.6,53152,10.0.0.2,995,6,23/05/2022 12:53:43 PM,8065671,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.365656372544827,1.3638046977120688,806567.1,2546039.2094555395,8052719.0,11.0,8059977.0,1611995.4,3600474.649059246,8052719.0,18.0,8065660.0,2016415.0,4025351.887457791,8054438.0,134.0,0,0,0,0,200,168,0.7438934714793103,0.6199112262327585,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1703.0,0.0,1703.0,1703.0,8052719.0,0.0,8052719.0,8052719.0,NeedManualLabel
10.0.0.7-10.0.0.2-59614-143-6,10.0.0.7,59614,10.0.0.2,143,6,23/05/2022 12:53:54 PM,7963810,556,670,256.0,19513306.0,16.0,0.0,0.460431654676259,2.6772749007936434,65160.0,0.0,29124.337313432818,30676.02656749659,2450279.7028055666,153.9464150952873,6501.069387755097,77711.88746938804,2036150.0,-9.0,7963686.0,14348.983783783797,115021.87766974168,2036150.0,2.0,7963790.0,11904.020926756346,104907.24021185494,2036254.0,2.0,0,0,0,0,17800,21448,69.81582935805852,84.1305857372288,0.0,65160.0,15903.473512632438,26905.67387007519,723915286.4028468,2,2,0,677,1225,0,0,0,1.0,15916.445350734097,0.460431654676259,29124.33731343284,0,0,0,9756781,340,3393377,556,256,670,19513306,42340,85,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.7-10.0.0.2-59612-143-6,10.0.0.7,59612,10.0.0.2,143,6,23/05/2022 12:53:54 PM,7968023,2387,5643,1312.0,185938542.0,16.0,0.0,0.5496439044826152,2.9147475407030905,65160.0,0.0,32950.299840510306,30999.313980987703,23335757.69045848,1007.778215499629,992.4054054054026,12481.805714051698,494923.0,-26.0,7967964.0,3339.465213746858,22731.36238147809,494923.0,3.0,7967996.0,1412.2644452321892,15053.154239480986,495007.0,1.0,0,0,0,0,76496,180584,299.5724284430404,708.2057870565886,0.0,65160.0,23152.764786452528,30034.084121005464,902046208.9876324,2,2,0,5713,8029,0,0,0,2.0,23155.64806973848,0.5496439044826141,32950.299840510364,0,0,0,185939854,5720,23685806,0,0,0,0,42340,85,82,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.7-10.0.0.2-59620-143-6,10.0.0.7,59620,10.0.0.2,143,6,23/05/2022 12:53:54 PM,7961891,6,6,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,19.33333333333333,40.03331945600648,16.578976024665497,1.5071796386059544,723808.2727272727,2398167.021080145,7954553.0,7.0,7961441.0,1592288.1999999995,3556614.5281937285,7954553.0,60.0,7961879.0,1592375.8000000005,3558268.169208681,7957599.0,44.0,0,0,0,0,200,200,0.7535898193029772,0.7535898193029772,0.0,100.0,10.153846153846152,27.64611532037896,764.3076923076924,2,2,0,3,11,0,0,0,1.0,11.0,2.6666666666666665,19.33333333333333,0,0,0,0,0,0,6,16,6,116,42340,85,1,32,3049.0,0.0,3049.0,3049.0,7954553.0,0.0,7954553.0,7954553.0,NeedManualLabel
10.0.0.7-10.0.0.2-59618-143-6,10.0.0.7,59618,10.0.0.2,143,6,23/05/2022 12:53:54 PM,7965023,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.572456852918062,1.3810380710765051,796502.2999999999,2515851.1306394483,7956739.0,10.0,7964906.0,1592981.2000000002,3557449.590123829,7956739.0,141.0,7965012.0,1991253.0,3978075.896472481,7958366.0,10.0,0,0,0,0,200,168,0.7532934933144574,0.6277445777620478,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1626.0,0.0,1626.0,1626.0,7956739.0,0.0,7956739.0,7956739.0,NeedManualLabel
10.0.0.7-10.0.0.2-59616-143-6,10.0.0.7,59616,10.0.0.2,143,6,23/05/2022 12:53:54 PM,7967187,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.567955540644395,1.3806629617203665,796718.7,2516163.941502931,7957846.0,11.0,7966877.0,1593375.4,3557847.82790851,7957846.0,37.0,7967176.0,1991794.0,3978306.074656063,7959252.0,20.0,0,0,0,0,200,168,0.7530888882111089,0.6275740735092574,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1404.0,0.0,1404.0,1404.0,7957846.0,0.0,7957846.0,7957846.0,NeedManualLabel
10.0.0.7-10.0.0.2-54752-220-6,10.0.0.7,54752,10.0.0.2,220,6,23/05/2022 12:53:54 PM,7963751,2397,4612,1440.0,148888818.0,16.0,0.0,0.6007509386733417,3.042198940588781,65160.0,0.0,32282.91803989592,32071.39278409153,18695996.145534936,880.1129015711315,1136.3799942922442,12278.468436047664,435341.0,-303.0,7962989.0,3323.4511686143533,20829.79397257676,435341.0,1.0,7963739.0,1727.1175450010855,15123.92742352309,435510.0,3.0,0,0,0,0,76848,147592,300.9888179577689,579.1240836133626,0.0,65160.0,21239.69443651921,30186.8857820661,911248073.2195044,2,2,0,4697,7008,0,0,0,1.0,21242.7247824226,0.6007509386733417,32282.918039895925,0,0,0,148890258,4697,18983510,0,0,0,0,42340,85,90,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.7-10.0.0.2-54754-220-6,10.0.0.7,54754,10.0.0.2,220,6,23/05/2022 12:53:54 PM,7964153,374,411,208.0,10839063.0,16.0,0.0,0.5561497326203212,2.934641418698442,65160.0,0.0,26372.416058394163,21048.19137759672,1361007.3789391038,98.56666490460442,10158.358418367345,127222.13291925262,2937596.0,0.0,7961289.0,21343.938337801603,183925.23864388096,2937596.0,2.0,7964143.0,19424.73902439024,175542.41594944205,2937671.0,1.0,0,0,0,0,12172,13160,46.96042378894529,51.60624111565913,0.0,65160.0,13790.421119592882,20127.45940782181,405114622.2135148,2,2,0,411,784,0,0,0,1.0,13807.988535031847,0.5561497326203209,26372.41605839416,0,0,0,5419635,209,2962137,187,104,205,5419531,42340,85,13,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
